text,label
"而且現代人都變成低頭族了吧，除了喜歡用LINE通話，就連平時傳訊息、傳早安圖，或是傳影片等，都會發出不少電磁波，實測發現，如果傳送圖片就會發出5.2萬微瓦，而假如你傳送影片、則可能飆到10萬微瓦。但關於這些狀況，LINE官方則表示，高電磁波是開啟無線網路時、和基地台傳送訊號所導致，其實和LINE沒有直接關聯！
LINE官方還透露，其實是因為和基地台的遠近，也和你使用的手機廠牌有關。如果你想要看到更多實測，請看下面影片： ",0
破解臺灣新聞錯誤報導，用line打電話，電磁波不會提高幾萬倍，放心用，這是我們的小確幸。,0
"有很多免費APP在下載前，請先考慮一下他要你開放給他的權限與功能，真的不要輕忽而以為自己賺到了。尤其是要存取你的網路、GPS、相片都可以被對方拿到我們的資訊。
請看完影片，小心使用智慧手機",0
17項塑化劑 不再列毒化物,0
"轉六分局交通組通報
一、  台74線本（17）日起開始實施橡膠伸縮縫工程(工期至9月21日止、全天候24小時施工)，施工範圍為台74線(五權西路至朝馬路段)雙向24道，並採雙工區(東西向)同時進行，每道施工時，外側施工不開放路肩，中內側施工時開放路肩。
二、  施工期間建議民眾改道路線
（一）  國道3號經台74線往臺中市區車輛
1、 國道3號南下建議改經彰化系統交流道由國道1號王田、南屯或台中交流道下，再接往臺中市區。
2、 國道3號北上建議提前由國道3號烏日或中投交流道下，接臺中市環中路8段或台63線中投公路往臺中市區。
（二）  行駛台74線車輛
1、 南下提前由西屯或廣福交流道下，改行橋下平面道路。
2、 北上提前由成功或永春交流道下，改行橋下平面道路。
（三）  經市區道路往台74線車輛
1、 往西屯、北屯車輛請行駛橋下平面道路，至西屯或廣福交流道上台74線。
2、 往快官、彰化車輛請行駛橋下平面道路，至永春交流道上台74線。
三、以上請各單位加強宣導，以減少交通衝擊。",0
"民眾通報高風險賣場（平臺）－106年4月10日至4月16日(pouting)
1.蝦皮拍賣、露天拍賣（被害29件）
2.Anden Hud （被害26件）
3.橙姑娘幸福茶飲（被害24件）
4.可樂旅遊（被害23件）
5.LULUS（被害12件）
6.旋轉拍賣（被害11件）",0
"大家注意，有中油幾點卡的汽車，機車族們
快去換東西，三月底點數歸零",0
"201703252028422017年3月20日，澎湖空軍馬公基地勤務隊副隊長許姓中校，前晚擔任營區留守主管，照理應在營區內坐鎮，指揮各項應變事宜，但卻傳出許率同其他幹部，翹班外出至馬公「越南店」飲酒作樂，晚間近12時許才醉醺醺返回營區，並拒絕出示證件進入營區，還向衛兵嗆聲：「看他面子不用刷卡」，大剌剌破壞管制規定返回營區。
636260705229984011",0
澎湖馬公基地軍紀大崩壞，軍官集體“翹班”赴聲色場所喝花酒,0
"7-11圖片條碼換大熱拿鐵，一支手機一次，家裡有幾支手機就可以換幾杯拿鐵。
把這個圖片存下來，可以去7-11換一杯大熱拿
要開圖片給他刷條碼
2/28前要換掉

記住！是7-11唷                                             ***************",0
"交大執法組報告：
有關網路傳言106年元旦起駕車未開大燈將開罰，係屬網路謠傳不實資訊。以下轉內政部警政署通報：
一、交通部為提升汽機車行車安全，104年5月間已調和聯合國UN/ECE車輛安全法規發布修正車輛安全檢測基準規定，新型式機車新車自106年1月1日起應配備晝行燈或啟動即開啟頭燈功能之頭燈；其他新型式小型車自107年1月1日起，新型式大型車自108年1月1日起應安裝晝行燈，經檢測審驗合格後，始得至公路監理機關辦理登檢領照。本項規定並沒有要求使用中已領有牌照之汽機車車輛需強制加裝晝行燈或啟動即開啟頭燈功能。 
二、交通部指出，依國外實施經驗，汽機車於白天開啟頭燈或晝行燈，至少可減少白天多車碰撞事故5.9%以上，如以我國100年機車與其他車輛相撞事故資料估算，白天開啟頭燈或晝行燈約可減少26人死亡、6,668人受傷，對於道路交通安全及社會整體成本將有很大助益，所以交通部修法規定汽機車新車應安裝晝行燈或啟動即開啟頭燈功能之頭燈。 
三、交通部表示，有鑑於白天開頭燈可提高車輛日間可辨識性，所以針對使用中的汽機車，除於隧道等路段行駛時，依道路交通安全規則第109條規定應開亮頭燈外，於其他道路路段行駛時，宣導鼓勵汽機車駕駛人於白天開啟頭燈行駛，交通部也已經函請相關政府機關優先要求各級公務車輛(含機車)及轄管客運與遊覽車大型營業車輛，宣導實施駕駛人白天開頭燈行駛，提醒來車注意、增加反應時間、以提升道路交通安全、減少事故發生。",0
"今天宣布要開放美國萊克多巴胺豬進口，什麼是萊克多巴胺豬？我去查維基百科，做了一下整理，同學們有空不妨看一下


萊克多巴胺
        萊克多巴胺可促進動物肌肉的生長，此物質並非類固醇或荷爾蒙，而是一種稱為β促效劑（β-agonist）的化合物，只需要少量即可使動物，尤其是豬隻的蛋白質顯著增加，並使脂肪的生成量減少，是瘦肉精中最常見的一種。
        萊克多巴胺原先是研發作為氣喘用藥，但未通過美國食品藥物管理局的人體實驗。在醫學上，萊克多巴胺不能直接使用於人體，作為藥物或食品添加劑之用。
        目前的實驗數據無法確定其是否會對人體產生其他副作用，人體長期攝取殘留的萊克多巴胺是否會造成健康問題也尚不清楚，因此仍然存在爭議。
        在一篇名為《灰狗在投與萊克多巴胺之心肌毒性》的研究中，證實餵食1 mg/Kg高劑量的萊克多巴胺，將導致狗的心臟肌肉纖維化。
        在大量食用含有萊克多巴胺殘留的肉類或內臟時，可能引發中毒癥狀，噁心、頭暈、肌肉顫抖、心悸、血壓上升、促進心血管疾病等。
        在豬隻的動物實驗中，餵食藥劑後，許多豬隻的新陳代謝出了問題，而且產生攻擊性、情緒緊繃等情緒上的問題。母豬會出現雄性化現象，導致卵巢萎縮，因此，醫學界認為，萊克多巴胺對於罹患心血管疾病、肝腎疾病與代謝疾病等患者有潛在的危險性，應避免攝取，十八個月以下嬰幼兒及哺乳婦女等也最好避免。",0
請先加入「客委會浪漫客庄遊」好友，7/15起，開始領取800元振興券。,0
65歲以上的朋友趕快去超商登記藝FUN卷，有登記有機會,0
"自9月1日起交通大執法……
路口汽機車要禮讓，斑馬缐上的行人優先通行。
從行人前面過要有三公尺（約1個車道）的距離，否則開罰。
行人路口過馬路要走斑馬線。紅燈禁止右轉、超線、看手機。
千萬注意小心，罰款加重。
小心荷包大量失血😱",0
"一個上午，闖紅燈罰單328件！！！
本（9/1）日執行全國路口安全大執法首日，彰化縣警局計規劃77處易肇事路口同步執行，使用警力計115名，統計至今12時全縣計取締告發415件，其中汽機車不停讓行人11件、車輛轉向不暫停讓行人47件、闖紅燈328件、行人違規29件。",0
"9/1 起交通大執法
行人須走斑馬線
駕駛須禮讓行人過斑馬線
同事早上上班被開紅單
大家要顧好荷包
遵守交通規則保平安最重要⋯⋯",0
秉坤婦幼醫院副院長徐金源表示，新生兒在出生的時候在大多數的婦產科都會驗血型，不過因為新生兒對抗體比較不靈敏，有些也會帶著母血的關係，所以驗出來人的血型並不準，因此現在也有些婦產醫療院所不一定會驗血型，如果長大以後發現驗的血型和出生時的血型不符，也不必太驚訝，並不是突變或是發生什麼問題，只是單純出生時驗血本來就不太準。,0
有$500假三倍券流入市面，尾數50.51.57.58.59請留意面額數字印刷，假的目前沒有閃色印刷,0
"本週六一起來 熱血一下！
捐血就送免費 搖滾牛肋骨 兑換券。

♥活動名稱：挽袖公益熱血傳愛第2波
♥時間：2020/7/31/-8/1(台北/台中捐血中心)
♥活動方式：至台北、台中三大指定中心完成捐血，即贈一張價值$396元的免費搖滾牛肋骨兌換券。
♥捐血資訊站詳細資訊請洽圖4或官網。

📍搖滾牛肋骨兌換券使用說明：
1. 持券可免費兌換搖滾牛肋骨乙客(價值$396元)。
2. 兌換期間：2020/7/31-11/30。
3. 優惠活動僅限內用，且不與其他優惠併用、找零、折現、外帶。
4. 西堤牛排保有活動最終解釋權。",0
"隱藏加碼秘訣：大家預購繳費3倍卷時，務必使用信用卡繳費（國泰世華/中國信託/永豐/台北富邦/台新），可以再額外得到下面三樣企業加贈禮
1.7-11購物金100元（面額50*2）
2.星巴克買一送一卷，限用一次
3.銀行加贈50元購物金（應該是送到手機裡得簡訊）",0
"大陸廣東省日前出現一起離奇意外，一名男子向醫師表示，不小心坐到魚，結果整隻魚從肛門跑進肚子裡。醫生聽完後趕緊幫他做處理，結果從男子的肚子裡取出一條完整的吳郭魚，更恐怖的是，魚早已腐爛，發出濃濃的腐爛味，讓在場所有人噁心到嘔吐。

根據《封面新聞》報導，廣東省肇慶市一名30歲男子因腹痛到醫院檢查，照完X光後，醫生發現他的肚子裡竟有一條完整的吳郭魚；醫生原本想使用內視鏡取出，但因為魚太大，加上魚鰭刺進腸壁，最後只能開刀從男子體內取出。但因為男子拖太久才來醫院就診，吳郭魚被取出時已經腐爛，發出惡臭，令在場的護理師忍不住嘔吐。",0
"
夏天正是吃芒果的熱季，芒果含有豐富的維生素A、維生素C，享有「夏日紅寶石」的美譽。近日媒體報導有民眾誤食有黑點酸臭的芒果，二天後送醫。芒果有黑點，到底能不能吃？還有芒果不宜和鳳梨一起吃，是真的嗎？",0
新冠肺炎疫情趨緩，衛生所開始做免費成人健康檢查了，40歲以上的都可以做，符合資格的人星期一到星期五早上8:30至11:30都可以去衞生所掛號抽血喔，而且不用掛號費喲,0
"臺灣疫情雖已和緩，但全世界也開始傳播了。
請勿輕忽這種嚴重的情勢，耐心地挨過這段辛苦、苦悶的階段，
衷心提醒大家儘可能忍住
「不聚餐」、
「不卡拉OK」、
「不在室內跳舞」、
「不旅遊」
保護了自己，也保障了家人、社區。

如果非得出去聚餐，請記住下面的建議：
1，侍應生上菜時不要跟他們講話，避免他/她回話，
2，侍應生為你盛湯時切勿提問，
3，絶對使用公筷，如有人不用公筷，絕對不吃他碰過的菜，絕不例外。
事關重大，請大家留意。

另外男生如廁怪様多，像騎腳踏車一樣有放單手的，有放雙手的，騰出來的手有摁著牆的、有抓著水龍頭的，有人打電話，更有人來也匆匆去也不洗手，天知道下一分鐘他又會與多年老友溫暖地握著手⋯⋯。
如廁完了洗過手拉門出去時記得隔著紙去拉把手，因為許多人不洗手的。
在美國看到廁所門旁邊常置有垃圾筒專為客人拉過門丟紙之用，在臺灣還沒見過如此保護消費者的商家。
如今許多公司/餐廳為了節省人工打掃費用，以電烘手機取代了擦手紙，非常不衛生，因為客人剛烘乾淨的手又去抓門把將手重新污染。
平日要自帶一些紙以備不時之需。

謝謝大家。",0
" 我是劉宜光醫師（家醫專醫字第3757號）一個大眾的錯誤認知要告訴大家 
很多人以為病毒像灰塵一樣飄在空中 所以搶購口罩來保護自己 其實病毒不會飛 他只能伴隨著體液 在病人咳嗽 噴涕時噴濺出體外 呈拋物線落在地上 活的病毒無法穿透皮膚 只能鑚進眼 口 鼻黏膜 無皮膚保護的地方 不管什麼病毒 缺乏水分就會死亡 即使乾掉像灰塵一樣飄 也已經死亡 沒有感染力 冬天的氣溫低 水蒸發得慢 病毒在體外存活得久 這也是為什麼冬天感冒比夏天多 2003年sars一到夏天就自動絕跡的最主要原因
  一般布製口罩 跟醫療口罩差在醫療口罩最外面一層是不織布防水層 只有醫護人員近距離照顧病人才有機會被病人的飛沫直接噴到口鼻 一般民眾不可能有機會被噴到 而且真正疫情流行時 我們會加戴護目鏡 跟不織布一樣 保護我們眼睛不會被病人噴濺 一般民眾如果要戴醫療用口罩 就應該像我們一樣 連護目鏡也戴上 否則會噴到你口鼻也會噴進你的眼睛 
我在板橋開業 平常看診都沒戴口罩 也沒有因此感冒 因為我隨時警覺手是髒的 臉癢眼睛癢我都會用替代物 像䄂子或棉花棒來抓臉 回家第一件事就是洗手 以保護家人  
結論就是 一般人包括病人用布製口罩即可 不要跟我們搶醫療級口罩               請轉發",0
