B6 還有夢時代,non-popular
這三小南部畫質,popular
照他的邏輯 馬的港澳都這種低能兒是不是？,non-popular
B4 好的謝謝你！??讓我比較有動力撐過這段磨合期了∼,non-popular
甲抱,non-popular
好澀喔(///▽///),non-popular
不是呀 租房子住會簽約吧 拿那張紙去提告就好了 幹嘛在這亂叫呢？看不懂,non-popular
"搞個代號不好嗎…這組那組另一組本組
 就算我是文組不是理組，那麼多組是什麼東西啦???♀?",popular
1,non-popular
"推甄台大全收就沒這問題
 硬要收一堆學店書卷
 不知道在幹嘛",popular
我會喊安靜 就差很多 可是因為我隔壁都不是住學生,non-popular
B7 不同世界的十分鐘??,non-popular
上次吃真的超好吃 絕對不能錯過,non-popular
我也自己啊哈哈哈,non-popular
"b2 你7-11轉學啦
 

 棄修棄起來！",non-popular
口口口口口口還行,non-popular
又是光電詹,non-popular
B2 哈哈車沒有怎樣啦 沒事就好??那你的車有怎樣嗎？感覺你那時有點驚魂未定??,non-popular
"個人淺見
 1要處理就是死線拉前面一點 
 然後重要的部分自己來
 遇到2這種人要多花心力
 不能把事情全權給他負責
 要稍微「引導」一下對方思考走向
 其實兩種都差不多
 一個沒想做事
 一個不會做事
 遇到不想也不會的才真的會火大",non-popular
B2 讀學店還要耍猴,popular
晚上人很多,non-popular
"深有同感 昨天明明喬好踏板確保兩邊應該都不會有空間再塞車 結果今天有個白目直接塞我車旁邊踏板還卡進我車輪 害我拔了爆幹久== 於是我就把他車搬出來外面再亂放回去不鳥它了
 https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png",non-popular
六福村水樂園的員工？,non-popular
讓你的外送近來學校賺不到錢，讓觀光客進來他們賺的到,popular
"https://www.dcard.tw/f/cycu/p/235961027?cid=962E1F61-417B-48DE-8E56-E5F4651569C0
 注意安全",non-popular
B12 了解，沒有在說你，我是嘴某些硬要扯學長學弟制，好讓自己站在道德制高點的人,non-popular
所以你會幫你家殘障人士打手槍喔還是怎樣的 不要在那邊裝聖人好不好,non-popular
B12 家湘涼麵 有賣臭豆腐，外帶的話我喜歡跟他講泡菜放上面，不然墊豆腐底下泡菜後面會跟醬汁混一起會太嗆（蒜頭的嗆,non-popular
送很多早餐店,non-popular
寫個心得而已還要用抄的,non-popular
Ok,non-popular
"沒有不喜歡被誇獎的女生
 但是 誇獎的太輕率又會很油 要拿捏好分寸",non-popular
"其實還不錯
 看到滿多成對的",non-popular
"B8 B5是想表達要預防下一個鄭捷出現就要關心這種人的形成原因，是不是社會或教育出了什麼問題，哪裡看出在幫他護航的==
 學法律的不能理性一點嗎",popular
我個人在家醫科給姚建安醫師看過，他和藹可親，也很用心跟我提醒和解說，我覺得不錯，給你參考!,non-popular
??????????這裡五根，先到先得,non-popular
"我們應該算是赫夫帕夫吧qq
 不畏懼堅忍滿山的作業和報告",popular
正解,non-popular
找到之前先喝杯果之霸解解悶??,non-popular
我家,non-popular
又是光電詹,popular
好紅好大喔,non-popular
咩噗,non-popular
"B4對啊 希望拿走的人可以還我 
 就直接放到六宿就好了  
 被丟掉沒辦法嘍",non-popular
"我就是那個掉手機的同學QAQ，這是我用電腦發的。感謝這位好心人嗚嗚嗚
 拜託，有撿到它的正妹帥哥明天送生輔組失物招領處好嗎?求求了",non-popular
"有人要自己做報告不香嗎??
 我一定認同他然後全部給他做",non-popular
信義不是有政大優惠ㄇ,popular
哈哈哈哈我都聽他講完 然後跟他打太極 最後他確認我沒有要買的意思就說我可以走了（不過那些書說真的感覺不怎麼樣 沒啥興趣,non-popular
私私,non-popular
缺男朋友私我,non-popular
????????????????,non-popular
"第一次看到這麼傻的人 用信?去那邊簽約??
 還覺得自己好苦 當做香港一句話叫什麼「買一個教訓吧」對嗎??",non-popular
"哈哈哈 是我啦
 我的露出總算有人喜歡了????",non-popular
"B1也祝原潑轉學考加油！
 不要理會別人的酸言酸語
 自己努力才是最重要的",non-popular
哈哈是我們啦,non-popular
想請問這篇是怎麼上置頂的？,non-popular
"南台猴子就三低啊 能力低 情商低 智商低
 整天翹課 4年後畢業說南台是垃圾 學不到東西
 反正來學校就抽抽煙 玩玩手機 沒事就在迪卡上留言說出來喬 屁話講完差不多就下課回家",non-popular
海豚不是魚,non-popular
女拳鬥士,non-popular
"B27 在室內打球會吵嗎
 那你們大聲聊天放音樂還是看比賽就不吵嗎
 做報告都在嬉鬧難怪還有些人要考研究所
 如果打球吵
 那去球場跟大家說啊還給地球一個安寧的環境啊
 做不到就一視同仁 大家都可以",non-popular
偏慘,non-popular
馬克杯,popular
我還是覺得蛋花湯就是要加蛋,non-popular
我一天吃一餐 一個月3000而已 您真牛逼,popular
"B1 我已經當下私訊房東了！房東說是窗戶樓下的屋主請人處理漏水的問題。鄰居都貌似回家了??我之後會帶個??放床邊的 謝謝妳的所有建議及方法！我當下剛睡醒很緊張面對這些事完全沒有頭緒 因為隔天有事所以先回我原本的家了 也把貴重物品先帶走了 非常謝謝妳??
 B2 真的超莫名其妙??這學期很忙很難睡飽，好不容易今天可以睡飽卻發生這種事QQ
 B3 好的我會小心！謝謝你！本來我也想報警，但剛醒來沒辦法思考??
 B7 有加裝鐵欄&窗簾！謝謝你打的建議，不過家裡窗戶附近沒有監視器??我出入的時候也都很小心??
 B4 B5 B6 房東說是樓下屋主找來修理水管的，不知道這樣還要跟教官告知一下嗎??真的超可怕的！在水源街二段白鹿洞那邊，不過我的窗戶位置不是在那邊就對了",non-popular
B3 真的 馬的用正常的方式認識女生不是很好嗎 到底是多爛多缺,non-popular
我看倒有點像稿紙,non-popular
B15 好啦給你一根??下次吃飽點,non-popular
沒差 因為不管幾週我還是會拖到死線前才開始弄,popular
現在中午時間南台街學生正多的時候 騎車本來就慢慢騎就好 騎那麼快 耍帥？還是想晚7天回家？搞不懂猴子的邏輯,non-popular
"昨天還前天也有遇到這隻狗狗，主人是一個男生
 希望主人趕快去找他，外面那麼冷 超級可憐",non-popular
不可能啦，其他被排擠的會一起取暖啊,non-popular
對同校的人不用使用敝校,non-popular
B4 私,non-popular
yanbaipei 呆萌胖胖小奶狗 可愛也可壞,non-popular
簽 想看馬提爾,non-popular
你那邊還來得及,popular
"摩斯門  》 骨灰
 星巴門  》 老人
 文創門  》 新生",non-popular
B14 你很優秀欸 ???,non-popular
B4 好啊我搭訕你??,non-popular
檢舉啊 發文警察就會去取締嗎？？？,non-popular
B2 什麼也 不就只有你,non-popular
看得出是力學專家,non-popular
A棟還B棟啊,non-popular
我很好，我現在學會如何用腳趾頭打字了,non-popular
B10 食物的圖片有在我們官方IG/FB 可以看看喔,non-popular
子非魚，安知魚之餓（沒,popular
"跟系上教官講
 他應該可以通融∼",popular
"B9 現在看來她根本就沒喜歡你ㄅ 朋友的關係不是不能更進一步 可是通常如你所說她想談戀愛又對你有好感就不會有所謂無動於衷的情形出現
 然後你自己的心態也得處理好 若是她不喜歡你的話那你還願意做好朋友ㄇ
 假設今天她交男友ㄌ你能處理好自己ㄉ心態ㄇ
 假設不行的話 盡早遠離ㄅ 何必折磨自己ㄋ
 通常這種情形你一定得搞清楚自己的心態 然後再試圖弄清楚她到底對你的想法是如何
 討論感情觀啊之類的 看有沒有辦法
 加油",non-popular
Der Junge?,non-popular
"B11 那是不是因為你們比較奴性一點才沒有感受到 
 說實在的如果是09這樣對我們就算了 
 結果是素昧平生的07這樣嘴砲
 是可忍孰不可忍",non-popular
B24 可撥三類仔問一下，國企算是鼎鼎鼎鼎大名的管院嗎？,non-popular
不好吃??,non-popular
看完這個行程我覺得你還是繼續母胎好了,popular
"B22 沒事沒事 我覺得是態度跟語氣的問題！
 有些人的語氣聽起來就很挑釁...好難解釋 總之感覺不到他的善意( ?????)例如文中這種
 想問他是不是想打架啊 去找其他猴子好嗎
 如果真的是單純不知道蠢蠢的問的話，我相信大家都會樂意回應你的啦哈哈",non-popular
真的不好笑欸 把他們的努力放哪,non-popular
三明治很好吃??而且可以外送！,non-popular
那就下次故意在老師面前講老師教的不錯??,non-popular
B19 因為妳有摸他的小頭？ 所以摸摸就讓他噴了？,non-popular
請直接搭訕,non-popular
"是短尾矮袋鼠吧
 https://i.imgur.com/2vVtuHX.jpg",non-popular
？？？？？？？,non-popular
你要小心欸 晚上說不定會被抓走唷??,non-popular
B2 一袋米扛幾樓,non-popular
邊緣母單深櫃同性戀怎麼辦qq,non-popular
"大隊接力也是啊
 拖到太陽都快下山超級冷",non-popular
B6我不熟的時候會高冷，但講過話不尷尬就蠻隨和的，我蠻迷糊的女生有也都說我挺可愛的，也說不知道為什麼就是沒有人追，所以問題到底在哪裡??啊啊啊好想脫單喔,non-popular
趕快反攻,popular
"https://i.imgur.com/MnEVLRi.jpg
 他還跑到我同學家過",popular
"一起做??心，學姊陪我play~
 https://sticker-assets.dcard.tw/images/c7f6a07c-c711-4685-b80d-fcc772655334/orig.png",non-popular
煥宗呀，會用研究熱情ora你的精神,popular
每月的消毒日又到來了,non-popular
有人聽得出是啥語言嗎？,non-popular
你不先說為什麼不能 我都只會覺得你不想而已,non-popular
上面的大家已經幫忙畫重點了??,non-popular
B21 謝謝學長的??,non-popular
原po你不孤單 我連自強民總都沒及格??,popular
"https://i.imgur.com/GrjjGoX.jpg
 剛剛在全家看到！",non-popular
可憐窮到付不起停車位,popular
"B7 
 說啥呢…這怎麼看都物治問題吧zzz",non-popular
字體也沒有改啊 還是繁體啊,non-popular
什麼啦 故意找碴嗎 為什麼連這個也要挑毛病 真的有夠無聊好好笑,popular
我在金雞母都聽得到 吵死了,non-popular
B1 校取可以嗎,non-popular
感人欸???????,non-popular
小心你的摩托車 會被一台黑色GP撞,non-popular
我知道身分 該公佈嗎,non-popular
B6 不，想想上課分組組到的擺爛雷組員，似乎不論匿名實名都有機會發生這種事（#,non-popular
經過她們面前的時候不小心掉出你的法拉利鑰匙,non-popular
我已經通報學校跟店家協調把那扇門鎖上了 謝謝你告知,non-popular
多去參加活動或社團認識異性還比較實在,non-popular
可以！中午方便嗎？,non-popular
不然要怎麼主動認識人,non-popular
"B8 
 給我棒子啊",non-popular
謝謝樓主 我好了??,popular
"大一的時候還在貴子路上
 早八體育課結束後必買(?;ω;`)
 中午吃ㄍ?牛堡+薯泥蛋餅 舒服到爆炸
 消失好一段時間後終於在丹鳳那邊重新出現(但我也再也沒吃過
 

 現在真的只剩下回憶了.....( ?????ω????` )
 

 老闆娘你的漢堡超讚的喔！RIP",popular
"人家就同性戀啊
 一直問= =",popular
卡 卡西,non-popular
https://i.imgur.com/s6JobH5.png,non-popular
2超怕，不聽他的意見直接情緒勒索整組,non-popular
"先至少在校內逛逛？
 真的熟了之後再約耶誕城吧
 不然打槍機率偏高
 然後先閒聊一些身邊的話題
 多了解一些他的興趣等等",non-popular
"你一定沒有看過輔大的…
 他們的那個才叫燃燒學費吧",popular
"對他示愛告白寫卡片搭配溫情攻勢
 等他暈了再跟他說我跟你只是玩玩的
 整死她",non-popular
B1 紅線就是不能臨停 駕照雞腿換的？,popular
"我想沒有人強迫妳也要支持和包容吧？要不要當然是妳家的事啊，何必上來低卡再發一篇文？
 雖然我不是化工系，更不是鼓勵作弊，但我想這次事件當事人們已經受到遠超過他們想像的譴責了，後續處分也應該是學校要負責的
 妳這種再讓他們收到額外傷害的行?真的也不是多好看啦",popular
"B9 笑死 啊在那邊亂留言亂播歌的好幾個不都是國貿嗎？？
 在那點扯什麼分數
 沒素質只能拿分數出來說嘴？
 邏輯0分??
 而且也沒人針對國貿 是針對那些在鬧的猴子==",popular
台大的等一下be like 一小時 以後遲到一小時也可以說遲到一下了??,non-popular
"B6 很多專長不強調上半身要有肌肉吧（？
 B12 我遇到最誇張的紀錄大概是全裸排洗衣機
 B13 應該不是因為看不到不爽吧哈哈",non-popular
老皮太讚了,non-popular
五星 真的超好住的！,non-popular
B1 你可以戴全罩安全帽或是面罩抽啊∼自己抽自己吸到飽∼不要排你的廢棄！,non-popular
你可以開私訊，讓有服務的人跟你談,non-popular
好過分喔，幹嘛這樣說話??,non-popular
B2 她只是問一下 有需要這麼兇嗎??,popular
我是不希望進駐學餐啦，一定排超多人，在外面還比較好排隊也可以一直加飯，這幾天都沒吃到??????,non-popular
Rio好帥??,non-popular
"B7 我也不知道??
 因為冰炫風好ㄘ??",non-popular
不行啊 哪裡有指引，只有遲來的廣播吧??,popular
"隨地大小便，其行為已經違反了《城市市容和環境衛生管理條例回》第三十四條之規定，是答違法行為，依法由城市市容和環境衛生管理部門處罰。
 法律依據：《城市市容和環境衛生管理條例》第三十四條有下列行為之一者，城市人民政府市容環境衛生行政主管部門或者其委託的單位除責令其糾正違法行為、採取補救措施外，可以並處警告、罰款：
 （一）隨地吐痰、便溺，亂扔果皮、紙屑和煙頭等廢棄物的；
 （二）在城市建築物、設施以及樹木上塗寫、刻畫或者未經批准張掛、張貼宣傳品等的；
 （三）在城市人民政府規定的街道的臨街建築物的陽台和窗外，堆放、吊掛有礙市容的物品的；
 （四）不按規定的時間、地點、方式，傾倒垃圾、糞便的；
 （五）不履行衛生責任區清掃保潔義務或者不按規定清運、處理垃圾和糞便的；
 （六）運輸液體、散裝貨物不作密封、包紮、覆蓋，造成泄漏、遺撒的；
 （七）臨街工地不設置護欄或者不作遮擋、停工場地不及時整理並作必要覆蓋或者竣工後不及時清理和平整場地，影響市容和環境衛生的。",popular
